 10 
 500 12421 
 190 491 55 
 191 192 -81 
 191 200 19 
 191 202 -48 
 191 215 -20 
 191 260 -29 
 191 271 69 
 191 289 71 
 191 299 -81 
 191 303 -63 
 191 304 22 
 191 315 -47 
 191 316 98 
 191 331 33 
 191 351 -79 
 191 353 -69 
 191 355 15 
 191 357 -63 
 191 382 35 
 191 384 -1 
 191 395 74 
 191 404 15 
 191 440 -54 
 191 441 59 
 191 442 -38 
 191 458 42 
 191 460 -4 
 191 474 -94 
 191 486 -20 
 191 491 -43 
 191 499 -63 
 192 200 43 
 192 207 -65 
 192 220 -88 
 192 221 48 
 192 244 -85 
 192 256 -82 
 192 266 -65 
 192 267 -85 
 192 290 7 
 192 335 -41 
 192 337 7 
 192 338 30 
 192 343 -43 
 192 357 -46 
 192 372 -71 
 192 375 -97 
 192 380 95 
 192 381 72 
 192 389 17 
 192 397 75 
 192 417 -62 
 192 426 -34 
 192 428 -62 
 192 439 74 
 192 456 86 
 192 475 -3 
 192 477 7 
 193 210 -18 
 193 213 -11 
 193 224 -49 
 193 240 -61 
 193 259 -11 
 193 261 -33 
 193 266 -69 
 193 268 64 
 193 272 52 
 193 286 30 
 193 288 -39 
 193 291 -38 
 193 304 90 
 193 305 9 
 193 310 -36 
 193 314 -91 
 193 315 9 
 193 325 -25 
 193 351 -20 
 193 373 80 
 193 390 54 
 193 393 38 
 193 396 -22 
 193 448 -82 
 193 455 38 
 193 459 64 
 193 466 -84 
 193 477 -69 
 193 483 -92 
 193 486 28 
 193 488 -24 
 193 489 18 
 193 490 -77 
 193 492 -99 
 193 496 -9 
 193 500 39 
 194 197 -78 
 194 213 11 
 194 217 97 
 194 226 14 
 194 232 85 
 194 240 -67 
 194 241 81 
 194 242 -56 
 194 243 57 
 194 254 85 
 194 256 4 
 194 267 5 
 194 274 -79 
 194 276 -34 
 194 293 -16 
 194 301 -54 
 194 321 -1 
 194 325 91 
 194 327 -62 
 194 334 11 
 194 335 -23 
 194 346 67 
 194 355 -25 
 194 357 -8 
 194 360 53 
 194 365 60 
 194 366 22 
 194 367 -49 
 194 368 -46 
 194 384 51 
 194 386 29 
 194 425 48 
 194 427 -82 
 194 429 60 
 194 434 8 
 194 442 -11 
 194 443 -70 
 194 473 -74 
 194 477 -21 
 194 484 86 
 194 498 -7 
 195 198 59 
 195 214 61 
 195 216 -24 
 195 220 -1 
 195 222 -19 
 195 230 -52 
 195 245 5 
 195 246 -79 
 195 249 -77 
 195 267 13 
 195 302 30 
 195 306 -48 
 195 314 37 
 195 330 -42 
 195 331 12 
 195 333 53 
 195 335 84 
 195 340 78 
 195 344 -72 
 195 348 93 
 195 357 30 
 195 380 -78 
 195 383 -11 
 195 399 52 
 195 402 -42 
 195 415 70 
 195 422 -36 
 195 429 -94 
 195 447 94 
 195 448 17 
 195 449 -48 
 195 464 -93 
 195 475 9 
 195 478 55 
 195 496 80 
 195 498 9 
 196 196 95 
 196 203 26 
 196 210 -76 
 196 220 81 
 196 225 -4 
 196 231 66 
 196 255 -68 
 196 263 -68 
 196 278 89 
 196 281 18 
 196 292 -56 
 196 340 -56 
 196 360 -54 
 196 370 38 
 196 376 82 
 196 436 -27 
 196 437 61 
 196 441 59 
 196 477 -79 
 196 478 8 
 197 197 -10 
 197 204 83 
 197 213 -52 
 197 220 -79 
 197 231 -50 
 197 235 -65 
 197 238 23 
 197 239 50 
 197 244 82 
 197 250 43 
 197 254 -51 
 197 260 51 
 197 280 99 
 197 295 5 
 197 298 42 
 197 299 -20 
 197 301 -78 
 197 322 59 
 197 324 11 
 197 330 96 
 197 337 58 
 197 338 9 
 197 342 -73 
 197 344 59 
 197 374 50 
 197 392 -85 
 197 405 55 
 197 417 40 
 197 441 25 
 197 442 46 
 197 469 -86 
 197 486 75 
 197 496 -87 
 198 200 44 
 198 202 -45 
 198 207 64 
 198 213 -79 
 198 225 31 
 198 231 34 
 198 269 77 
 198 287 77 
 198 298 -55 
 198 302 38 
 198 303 -71 
 198 306 -42 
 198 318 23 
 198 319 -11 
 198 335 45 
 198 339 22 
 198 344 46 
 198 346 100 
 198 358 -1 
 198 371 -6 
 198 382 -52 
 198 401 99 
 198 409 8 
 198 418 26 
 198 422 -5 
 198 425 26 
 198 434 66 
 198 498 1 
 199 205 -65 
 199 209 29 
 199 211 -78 
 199 215 -13 
 199 222 42 
 199 234 41 
 199 238 -1 
 199 268 -24 
 199 269 -75 
 199 280 -81 
 199 281 -55 
 199 309 -54 
 199 317 81 
 199 333 -64 
 199 346 -99 
 199 375 -86 
 199 384 46 
 199 402 28 
 199 409 -50 
 199 411 88 
 199 426 54 
 199 437 -78 
 199 443 -22 
 199 451 -63 
 199 457 83 
 199 462 -72 
 199 467 27 
 199 491 47 
 200 205 71 
 200 208 -38 
 200 225 81 
 200 229 6 
 200 236 15 
 200 245 60 
 200 251 22 
 200 256 37 
 200 291 83 
 200 293 -2 
 200 314 -47 
 200 321 -22 
 200 325 -3 
 200 351 -4 
 200 373 66 
 200 384 98 
 200 403 -20 
 200 411 -86 
 200 422 -23 
 200 426 23 
 200 434 54 
 200 435 15 
 200 451 96 
 200 452 -29 
 200 459 18 
 200 472 -85 
 200 492 -53 
 200 493 -95 
 200 498 -53 
 201 216 79 
 201 221 24 
 201 225 49 
 201 229 69 
 201 246 23 
 201 257 -90 
 201 258 -55 
 201 283 55 
 201 292 90 
 201 295 27 
 201 297 -91 
 201 303 14 
 201 304 54 
 201 311 -47 
 201 319 32 
 201 320 -86 
 201 336 -69 
 201 343 39 
 201 345 -24 
 201 362 99 
 201 366 -58 
 201 375 58 
 201 389 -71 
 201 391 -37 
 201 400 28 
 201 415 -49 
 201 421 60 
 201 427 31 
 201 429 -55 
 201 445 75 
 201 479 32 
 201 493 -24 
 202 205 75 
 202 222 -20 
 202 225 28 
 202 227 -73 
 202 251 78 
 202 256 -34 
 202 257 -86 
 202 258 13 
 202 260 -47 
 202 261 -5 
 202 262 -36 
 202 268 -17 
 202 284 -62 
 202 334 -33 
 202 348 -85 
 202 358 -75 
 202 360 99 
 202 372 54 
 202 389 52 
 202 408 -76 
 202 425 67 
 202 432 -6 
 202 452 -28 
 202 469 87 
 202 478 23 
 202 490 84 
 202 494 50 
 203 204 -60 
 203 222 74 
 203 256 -5 
 203 291 25 
 203 304 -48 
 203 307 52 
 203 312 -81 
 203 313 -19 
 203 329 51 
 203 348 97 
 203 349 -66 
 203 350 -53 
 203 373 96 
 203 376 -76 
 203 381 -75 
 203 417 -72 
 203 428 -65 
 203 448 17 
 203 453 12 
 203 457 18 
 203 458 -22 
 203 463 -72 
 203 474 49 
 203 486 -4 
 203 496 -51 
 204 232 -91 
 204 233 -40 
 204 235 -85 
 204 237 64 
 204 243 43 
 204 255 -72 
 204 269 30 
 204 277 21 
 204 280 -11 
 204 286 -99 
 204 291 81 
 204 301 16 
 204 304 8 
 204 326 45 
 204 328 7 
 204 339 -47 
 204 358 -31 
 204 359 69 
 204 360 30 
 204 379 8 
 204 385 -68 
 204 394 66 
 204 396 -4 
 204 399 -46 
 204 401 61 
 204 408 -67 
 204 423 88 
 204 428 -78 
 204 443 -40 
 204 459 -22 
 204 467 -94 
 204 473 -62 
 204 489 -19 
 205 206 83 
 205 218 79 
 205 220 37 
 205 228 -2 
 205 231 39 
 205 270 65 
 205 273 -11 
 205 277 -77 
 205 287 -60 
 205 296 29 
 205 308 98 
 205 375 -97 
 205 380 -93 
 205 382 15 
 205 400 91 
 205 402 52 
 205 409 76 
 205 419 -37 
 205 431 20 
 205 450 -16 
 205 451 -28 
 205 454 -84 
 205 470 -56 
 205 475 30 
 205 477 25 
 205 489 -57 
 205 498 -9 
 206 220 -84 
 206 229 12 
 206 250 61 
 206 267 -20 
 206 290 56 
 206 300 75 
 206 301 -1 
 206 314 -75 
 206 353 -75 
 206 356 -83 
 206 364 -88 
 206 384 -67 
 206 395 -6 
 206 414 38 
 206 440 -75 
 206 448 -88 
 206 460 53 
 206 477 -44 
 206 478 69 
 206 479 51 
 206 491 44 
 206 500 -73 
 207 216 -5 
 207 218 -88 
 207 227 -75 
 207 244 52 
 207 246 -28 
 207 252 -8 
 207 265 99 
 207 279 83 
 207 312 63 
 207 316 -47 
 207 319 64 
 207 336 -1 
 207 339 -73 
 207 357 -84 
 207 370 51 
 207 404 29 
 207 411 -19 
 207 434 -44 
 207 441 17 
 207 443 91 
 207 446 97 
 207 453 36 
 207 459 70 
 207 465 -64 
 207 468 3 
 207 471 90 
 207 476 45 
 207 482 -13 
 207 498 -16 
 208 212 -91 
 208 232 43 
 208 239 -33 
 208 240 67 
 208 256 38 
 208 263 -31 
 208 284 59 
 208 293 58 
 208 298 55 
 208 303 95 
 208 339 70 
 208 366 98 
 208 368 -97 
 208 370 11 
 208 375 -1 
 208 376 49 
 208 378 -39 
 208 386 16 
 208 390 -3 
 208 397 58 
 208 403 -22 
 208 408 31 
 208 431 -13 
 208 432 95 
 208 443 -63 
 208 444 67 
 208 448 -37 
 208 456 98 
 208 479 3 
 208 480 33 
 208 485 -21 
 208 486 -23 
 208 493 75 
 209 211 33 
 209 221 -28 
 209 222 57 
 209 224 -38 
 209 248 54 
 209 253 -92 
 209 259 -44 
 209 274 57 
 209 275 -6 
 209 279 -69 
 209 282 -36 
 209 283 52 
 209 287 -77 
 209 291 -46 
 209 299 15 
 209 304 13 
 209 308 -19 
 209 317 -88 
 209 327 43 
 209 332 -46 
 209 362 -80 
 209 365 -34 
 209 376 90 
 209 390 9 
 209 409 -18 
 209 434 -16 
 209 437 89 
 209 442 16 
 209 460 -34 
 209 461 21 
 209 473 -76 
 209 494 -1 
 209 495 -70 
 209 497 -71 
 210 232 -48 
 210 240 -13 
 210 244 -38 
 210 275 60 
 210 277 94 
 210 294 33 
 210 362 -82 
 210 363 -25 
 210 366 33 
 210 368 72 
 210 379 -57 
 210 387 88 
 210 415 100 
 210 416 83 
 210 437 -18 
 210 464 8 
 210 468 -33 
 210 470 -34 
 210 474 -89 
 210 481 -65 
 210 485 -27 
 210 494 80 
 211 216 55 
 211 219 73 
 211 229 69 
 211 236 -27 
 211 237 -85 
 211 243 17 
 211 263 83 
 211 265 66 
 211 266 64 
 211 283 -52 
 211 290 -50 
 211 304 81 
 211 313 23 
 211 314 54 
 211 318 47 
 211 320 6 
 211 329 22 
 211 352 33 
 211 353 -68 
 211 356 11 
 211 360 4 
 211 362 8 
 211 363 81 
 211 374 -19 
 211 377 56 
 211 381 -52 
 211 384 -20 
 211 399 7 
 211 408 18 
 211 426 -99 
 211 439 25 
 211 444 29 
 211 456 -59 
 211 466 -61 
 211 471 -32 
 211 474 -60 
 212 223 55 
 212 224 64 
 212 226 -45 
 212 227 -15 
 212 229 -3 
 212 230 11 
 212 240 -89 
 212 242 91 
 212 248 -59 
 212 257 -91 
 212 261 -9 
 212 292 -12 
 212 301 19 
 212 306 -59 
 212 308 -99 
 212 324 -45 
 212 337 58 
 212 338 -20 
 212 341 20 
 212 348 60 
 212 378 -50 
 212 388 -92 
 212 389 34 
 212 394 72 
 212 396 -23 
 212 399 67 
 212 451 -37 
 212 462 93 
 212 468 25 
 212 477 40 
 213 228 28 
 213 232 -80 
 213 237 43 
 213 245 12 
 213 255 21 
 213 260 -19 
 213 270 27 
 213 271 21 
 213 273 49 
 213 276 -66 
 213 296 100 
 213 299 -30 
 213 307 4 
 213 322 -44 
 213 348 20 
 213 357 -43 
 213 361 92 
 213 362 68 
 213 386 16 
 213 392 -77 
 213 400 20 
 213 410 -82 
 213 415 -2 
 213 426 -56 
 213 438 -21 
 213 471 -24 
 213 478 74 
 213 493 80 
 213 495 39 
 213 499 66 
 214 267 72 
 214 276 34 
 214 293 -59 
 214 300 19 
 214 308 -80 
 214 310 10 
 214 313 -41 
 214 337 22 
 214 348 53 
 214 354 -55 
 214 364 -78 
 214 372 40 
 214 377 13 
 214 394 -78 
 214 402 -80 
 214 409 -21 
 214 418 -29 
 214 433 90 
 214 437 -30 
 214 447 29 
 214 479 -77 
 214 484 69 
 214 488 38 
 214 493 61 
 215 232 1 
 215 241 47 
 215 245 75 
 215 249 10 
 215 250 83 
 215 251 -63 
 215 254 18 
 215 255 11 
 215 282 -4 
 215 285 3 
 215 294 -5 
 215 309 -57 
 215 310 -36 
 215 312 -60 
 215 313 90 
 215 316 43 
 215 330 -55 
 215 338 71 
 215 351 87 
 215 355 45 
 215 359 -18 
 215 361 24 
 215 364 25 
 215 367 85 
 215 383 62 
 215 385 39 
 215 402 57 
 215 407 -99 
 215 428 -33 
 215 445 62 
 215 461 4 
 215 462 56 
 215 479 -9 
 215 489 28 
 216 216 -7 
 216 244 -58 
 216 255 -94 
 216 271 -86 
 216 303 18 
 216 305 43 
 216 308 -78 
 216 346 -35 
 216 349 -71 
 216 358 -15 
 216 362 -36 
 216 373 37 
 216 387 81 
 216 391 60 
 216 407 67 
 216 411 -65 
 216 419 -88 
 216 420 75 
 216 439 -90 
 216 455 45 
 216 462 -99 
 216 479 -99 
 216 482 -80 
 216 484 82 
 216 489 86 
 216 498 55 
 217 221 33 
 217 222 26 
 217 237 59 
 217 242 70 
 217 259 -75 
 217 260 -12 
 217 279 60 
 217 282 9 
 217 293 -2 
 217 320 -65 
 217 322 -25 
 217 340 -74 
 217 353 37 
 217 370 -6 
 217 379 49 
 217 386 -70 
 217 388 -84 
 217 394 33 
 217 398 32 
 217 406 -71 
 217 424 -67 
 217 452 -55 
 217 457 -40 
 217 476 2 
 217 478 -90 
 218 222 -85 
 218 234 -51 
 218 252 99 
 218 260 -67 
 218 275 1 
 218 285 -57 
 218 287 7 
 218 291 -75 
 218 301 43 
 218 316 -86 
 218 317 -53 
 218 320 -40 
 218 321 47 
 218 327 -65 
 218 331 74 
 218 339 -11 
 218 340 -27 
 218 384 -95 
 218 389 -2 
 218 395 -57 
 218 399 -3 
 218 449 -49 
 218 453 10 
 218 478 -26 
 218 491 64 
 219 225 67 
 219 228 59 
 219 238 -31 
 219 261 51 
 219 263 88 
 219 280 92 
 219 285 -74 
 219 286 66 
 219 304 -94 
 219 305 61 
 219 317 -26 
 219 324 -73 
 219 334 27 
 219 335 87 
 219 336 67 
 219 344 76 
 219 350 -83 
 219 353 95 
 219 361 -33 
 219 363 -91 
 219 378 9 
 219 397 99 
 219 420 13 
 219 422 96 
 219 443 -98 
 219 452 55 
 219 454 -2 
 219 466 22 
 219 472 -23 
 219 483 36 
 219 491 49 
 220 225 -15 
 220 230 79 
 220 236 76 
 220 245 78 
 220 255 -75 
 220 274 -9 
 220 280 -26 
 220 282 -21 
 220 296 62 
 220 311 51 
 220 335 76 
 220 345 65 
 220 346 80 
 220 359 62 
 220 370 70 
 220 372 -11 
 220 378 47 
 220 391 95 
 220 398 53 
 220 413 -66 
 220 435 21 
 220 465 24 
 220 469 81 
 220 476 -85 
 220 481 -82 
 220 486 -65 
 220 493 97 
 221 229 -78 
 221 259 -34 
 221 269 2 
 221 278 -45 
 221 285 -19 
 221 302 80 
 221 306 -56 
 221 307 -15 
 221 312 58 
 221 314 80 
 221 315 -13 
 221 316 33 
 221 320 28 
 221 323 75 
 221 327 -60 
 221 338 15 
 221 339 -38 
 221 382 100 
 221 400 78 
 221 424 -41 
 221 444 16 
 221 447 22 
 221 454 -91 
 221 464 23 
 221 479 -13 
 221 497 7 
 222 234 67 
 222 243 -83 
 222 246 -18 
 222 249 24 
 222 251 -82 
 222 254 92 
 222 262 3 
 222 272 54 
 222 280 65 
 222 282 67 
 222 288 6 
 222 297 -52 
 222 312 -98 
 222 314 51 
 222 319 57 
 222 320 -55 
 222 332 60 
 222 365 15 
 222 385 -85 
 222 390 97 
 222 408 65 
 222 411 -73 
 222 438 -48 
 222 465 -42 
 222 500 97 
 223 224 -65 
 223 232 -60 
 223 250 99 
 223 263 31 
 223 268 -63 
 223 285 100 
 223 293 -84 
 223 295 22 
 223 298 50 
 223 319 44 
 223 321 -26 
 223 326 92 
 223 343 19 
 223 358 -52 
 223 364 48 
 223 367 88 
 223 379 92 
 223 393 57 
 223 398 63 
 223 412 68 
 223 420 48 
 223 431 83 
 223 434 66 
 223 444 -19 
 223 465 -18 
 223 471 91 
 224 238 -79 
 224 268 -38 
 224 280 78 
 224 294 6 
 224 305 -22 
 224 306 96 
 224 314 76 
 224 317 -41 
 224 319 66 
 224 328 58 
 224 333 25 
 224 343 -49 
 224 347 -56 
 224 358 -22 
 224 404 -43 
 224 408 72 
 224 410 -62 
 224 451 53 
 224 456 9 
 224 462 61 
 224 473 -85 
 224 491 7 
 224 492 -43 
 225 226 81 
 225 232 -88 
 225 239 11 
 225 247 3 
 225 252 66 
 225 258 -95 
 225 269 -64 
 225 276 2 
 225 288 20 
 225 290 8 
 225 293 -76 
 225 316 77 
 225 320 70 
 225 331 -40 
 225 345 -47 
 225 355 -48 
 225 362 -47 
 225 365 47 
 225 383 -26 
 225 399 96 
 225 400 20 
 225 417 32 
 225 421 15 
 225 449 -22 
 225 460 -67 
 225 487 -32 
 225 496 -99 
 226 239 2 
 226 249 -30 
 226 250 32 
 226 265 57 
 226 302 -12 
 226 316 53 
 226 319 -76 
 226 323 -94 
 226 325 55 
 226 382 90 
 226 389 -9 
 226 392 96 
 226 406 -61 
 226 408 -31 
 226 410 46 
 226 430 72 
 226 432 41 
 226 434 -45 
 226 436 -10 
 226 450 -31 
 226 457 -44 
 226 480 -45 
 226 482 3 
 226 499 2 
 226 500 17 
 227 246 -43 
 227 247 -53 
 227 261 -86 
 227 266 -39 
 227 268 83 
 227 274 83 
 227 276 72 
 227 286 -84 
 227 288 -91 
 227 290 -15 
 227 291 61 
 227 298 74 
 227 309 6 
 227 318 -99 
 227 319 75 
 227 340 -59 
 227 355 18 
 227 358 -56 
 227 370 93 
 227 373 -34 
 227 378 -59 
 227 384 98 
 227 388 72 
 227 398 -96 
 227 403 13 
 227 408 -45 
 227 410 -52 
 227 435 31 
 227 440 -14 
 227 445 -59 
 227 455 74 
 227 465 -89 
 227 468 65 
 227 480 19 
 227 494 -2 
 227 498 -37 
 228 238 12 
 228 244 69 
 228 264 -2 
 228 279 -96 
 228 340 52 
 228 342 73 
 228 346 -52 
 228 388 26 
 228 398 10 
 228 402 70 
 228 441 15 
 228 452 -46 
 228 456 -23 
 228 461 24 
 228 462 -41 
 228 464 97 
 228 472 71 
 228 486 2 
 228 499 -3 
 229 230 -55 
 229 234 -86 
 229 236 -52 
 229 250 -48 
 229 266 79 
 229 280 -82 
 229 287 21 
 229 302 -37 
 229 305 -36 
 229 310 95 
 229 327 20 
 229 328 69 
 229 341 67 
 229 344 -26 
 229 345 100 
 229 349 -99 
 229 354 14 
 229 361 -30 
 229 364 66 
 229 379 -4 
 229 429 -29 
 229 430 6 
 229 439 66 
 229 444 -48 
 229 446 -23 
 229 457 -32 
 229 481 -77 
 229 488 5 
 230 238 -98 
 230 240 -99 
 230 269 43 
 230 275 37 
 230 281 95 
 230 291 -44 
 230 300 62 
 230 302 -25 
 230 304 -40 
 230 322 -93 
 230 324 15 
 230 338 10 
 230 341 87 
 230 347 15 
 230 366 42 
 230 376 -61 
 230 388 -93 
 230 389 5 
 230 391 88 
 230 404 -42 
 230 451 41 
 230 456 -11 
 230 464 65 
 230 472 11 
 230 473 -22 
 230 494 -38 
 231 257 -6 
 231 269 -25 
 231 271 2 
 231 275 -20 
 231 279 78 
 231 280 57 
 231 283 77 
 231 298 -55 
 231 299 46 
 231 332 -11 
 231 356 -60 
 231 364 -19 
 231 374 -67 
 231 389 -83 
 231 390 77 
 231 393 -47 
 231 395 -77 
 231 396 66 
 231 399 10 
 231 409 -39 
 231 443 -3 
 231 445 60 
 231 447 58 
 231 449 -17 
 231 451 12 
 231 462 95 
 231 463 30 
 231 474 -73 
 231 491 75 
 231 498 -53 
 231 500 52 
 232 238 81 
 232 239 33 
 232 246 70 
 232 270 81 
 232 277 66 
 232 281 -80 
 232 300 -2 
 232 301 34 
 232 318 -81 
 232 326 -7 
 232 335 28 
 232 352 -26 
 232 360 -21 
 232 390 20 
 232 396 68 
 232 414 -33 
 232 418 65 
 232 423 82 
 232 429 -1 
 232 436 1 
 232 457 -35 
 232 461 91 
 232 463 86 
 232 494 67 
 233 243 46 
 233 258 -24 
 233 261 -75 
 233 263 60 
 233 280 34 
 233 292 -54 
 233 298 96 
 233 302 -47 
 233 303 58 
 233 310 -71 
 233 313 -1 
 233 318 -68 
 233 329 -32 
 233 340 -43 
 233 344 -21 
 233 386 80 
 233 398 -95 
 233 399 61 
 233 403 -26 
 233 419 78 
 233 432 -91 
 233 437 31 
 233 441 -2 
 233 443 66 
 233 458 2 
 233 470 61 
 233 485 -65 
 233 492 -3 
 233 493 -94 
 233 495 -62 
 234 239 47 
 234 243 85 
 234 244 7 
 234 247 85 
 234 252 44 
 234 275 19 
 234 277 39 
 234 282 91 
 234 287 -17 
 234 289 33 
 234 318 28 
 234 321 -1 
 234 339 38 
 234 361 77 
 234 372 -32 
 234 402 89 
 234 417 14 
 234 423 96 
 234 433 94 
 234 450 22 
 234 456 -74 
 234 467 -95 
 234 473 -64 
 234 477 -35 
 234 481 -51 
 234 485 24 
 234 493 -60 
 235 237 72 
 235 238 -94 
 235 240 84 
 235 247 11 
 235 248 -38 
 235 250 -29 
 235 259 -52 
 235 260 -42 
 235 269 43 
 235 275 50 
 235 278 99 
 235 283 24 
 235 284 -72 
 235 321 42 
 235 322 47 
 235 329 -84 
 235 334 27 
 235 354 57 
 235 359 -78 
 235 364 94 
 235 386 66 
 235 399 -94 
 235 411 56 
 235 416 15 
 235 422 -8 
 235 436 -82 
 235 449 -60 
 235 452 75 
 235 461 81 
 235 464 9 
 235 487 -67 
 235 489 38 
 236 240 -18 
 236 246 99 
 236 247 26 
 236 269 9 
 236 270 42 
 236 295 74 
 236 298 68 
 236 319 93 
 236 334 -18 
 236 350 89 
 236 356 2 
 236 383 34 
 236 387 81 
 236 393 -61 
 236 396 70 
 236 407 19 
 236 414 16 
 236 416 70 
 236 418 -48 
 236 427 -74 
 236 429 -55 
 236 444 -99 
 236 459 75 
 236 496 -8 
 237 240 -98 
 237 243 -43 
 237 254 -74 
 237 255 -41 
 237 269 95 
 237 280 -11 
 237 292 -18 
 237 313 -77 
 237 332 -93 
 237 351 38 
 237 352 -17 
 237 360 57 
 237 365 -45 
 237 379 91 
 237 396 -18 
 237 400 -44 
 237 406 35 
 237 410 -6 
 237 413 32 
 237 416 69 
 237 429 7 
 237 469 -36 
 237 481 34 
 237 482 69 
 237 483 65 
 237 493 -91 
 237 494 73 
 238 244 -5 
 238 250 -4 
 238 260 -87 
 238 272 30 
 238 285 90 
 238 299 23 
 238 326 -44 
 238 336 -75 
 238 365 -67 
 238 368 -31 
 238 374 30 
 238 390 -80 
 238 395 86 
 238 401 -58 
 238 439 72 
 238 469 48 
 238 483 -58 
 238 486 40 
 239 250 66 
 239 267 -92 
 239 268 -99 
 239 274 33 
 239 281 -24 
 239 295 -32 
 239 300 99 
 239 305 29 
 239 318 -77 
 239 319 -57 
 239 321 -57 
 239 324 -95 
 239 330 -13 
 239 334 26 
 239 338 74 
 239 345 39 
 239 362 -91 
 239 376 10 
 239 427 -23 
 239 436 35 
 239 456 -3 
 239 481 -81 
 240 255 -5 
 240 263 40 
 240 265 -30 
 240 277 -58 
 240 287 37 
 240 290 93 
 240 294 69 
 240 297 -28 
 240 346 98 
 240 356 88 
 240 373 10 
 240 374 39 
 240 406 76 
 240 412 31 
 240 416 -49 
 240 444 -57 
 240 459 87 
 240 473 -36 
 240 481 -7 
 240 482 76 
 240 486 -90 
 240 493 -24 
 240 496 95 
 241 245 9 
 241 255 -70 
 241 261 -46 
 241 266 -22 
 241 272 58 
 241 318 -32 
 241 327 49 
 241 333 78 
 241 335 63 
 241 341 -18 
 241 351 -88 
 241 363 57 
 241 377 1 
 241 379 64 
 241 407 -12 
 241 417 -94 
 241 422 77 
 241 440 16 
 241 451 -46 
 241 472 -5 
 241 484 -8 
 241 487 -57 
 241 488 76 
 241 495 -15 
 241 496 -10 
 242 248 10 
 242 253 -34 
 242 266 44 
 242 282 -53 
 242 286 16 
 242 289 -1 
 242 306 -76 
 242 308 82 
 242 309 -81 
 242 310 -23 
 242 320 -92 
 242 332 47 
 242 351 95 
 242 405 66 
 242 433 -75 
 242 434 18 
 242 440 85 
 242 451 78 
 242 454 -89 
 242 467 27 
 242 489 -90 
 243 252 -20 
 243 259 -65 
 243 264 40 
 243 266 47 
 243 269 -81 
 243 275 75 
 243 288 -67 
 243 302 -69 
 243 315 -35 
 243 320 43 
 243 322 -47 
 243 355 9 
 243 358 -33 
 243 376 -9 
 243 412 -58 
 243 422 60 
 243 442 -1 
 243 445 82 
 243 448 14 
 243 449 -67 
 243 453 -30 
 243 454 -41 
 243 472 -42 
 243 491 95 
 244 254 46 
 244 259 -69 
 244 264 -49 
 244 317 49 
 244 351 -62 
 244 371 74 
 244 376 88 
 244 382 47 
 244 402 42 
 244 408 33 
 244 424 -41 
 244 436 -84 
 244 441 -3 
 244 455 -2 
 244 456 -7 
 244 461 38 
 244 466 92 
 244 476 80 
 244 489 97 
 245 282 -12 
 245 294 61 
 245 295 -79 
 245 299 -56 
 245 303 1 
 245 339 73 
 245 368 73 
 245 371 8 
 245 373 6 
 245 399 -4 
 245 413 -89 
 245 414 -5 
 245 424 -87 
 245 444 75 
 245 445 27 
 245 452 9 
 245 461 -32 
 245 474 -10 
 245 477 39 
 245 488 -5 
 246 248 -38 
 246 251 -42 
 246 301 -89 
 246 308 81 
 246 330 -41 
 246 341 24 
 246 344 -15 
 246 349 -97 
 246 362 -91 
 246 363 -67 
 246 368 -3 
 246 407 28 
 246 419 21 
 246 425 -53 
 246 444 52 
 246 477 -60 
 246 498 2 
 247 259 42 
 247 264 66 
 247 266 45 
 247 316 -2 
 247 323 -95 
 247 324 20 
 247 335 87 
 247 350 29 
 247 387 26 
 247 392 -23 
 247 417 48 
 247 465 -25 
 247 478 -90 
 247 493 -47 
 247 494 79 
 248 299 25 
 248 309 66 
 248 311 -85 
 248 318 7 
 248 329 76 
 248 335 -9 
 248 340 -26 
 248 348 -7 
 248 354 -32 
 248 355 -26 
 248 357 -25 
 248 358 -2 
 248 364 -62 
 248 390 -76 
 248 407 65 
 248 435 53 
 248 442 53 
 248 447 -53 
 248 462 93 
 248 465 -2 
 248 480 -78 
 248 485 7 
 248 495 -71 
 249 253 -78 
 249 260 -63 
 249 280 84 
 249 282 39 
 249 288 84 
 249 309 -87 
 249 311 -31 
 249 329 -29 
 249 350 23 
 249 353 97 
 249 354 26 
 249 365 -99 
 249 367 -51 
 249 371 -38 
 249 402 42 
 249 413 -57 
 249 415 -29 
 249 416 84 
 249 435 -27 
 249 457 -25 
 249 489 -60 
 249 491 15 
 249 494 20 
 249 498 -75 
 250 254 -44 
 250 276 -75 
 250 303 -49 
 250 320 60 
 250 330 50 
 250 347 16 
 250 369 75 
 250 374 14 
 250 378 63 
 250 389 62 
 250 399 78 
 250 405 75 
 250 413 97 
 250 435 4 
 250 443 6 
 250 463 14 
 250 470 -84 
 250 486 -5 
 250 494 60 
 250 497 -91 
 251 269 13 
 251 280 -46 
 251 283 -50 
 251 288 -35 
 251 289 -86 
 251 300 20 
 251 301 100 
 251 315 45 
 251 336 80 
 251 346 39 
 251 347 -30 
 251 368 65 
 251 369 -81 
 251 373 -21 
 251 382 -21 
 251 386 89 
 251 391 35 
 251 393 24 
 251 399 -15 
 251 405 56 
 251 421 24 
 251 456 -41 
 251 457 -35 
 251 460 -7 
 251 461 -52 
 251 479 -25 
 251 489 11 
 252 252 -77 
 252 261 10 
 252 280 49 
 252 286 67 
 252 288 -38 
 252 296 -54 
 252 297 -66 
 252 298 -80 
 252 299 -9 
 252 300 -75 
 252 302 -23 
 252 310 53 
 252 311 5 
